Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.235583	0.910562	0.957962	1.218889	0.919428	0.983838	1.271692	0.954012	
1.228983	0.909595	0.965872	1.258670	0.920348	0.976727	1.142327	0.944222	
1.219625	0.911868	0.945544	1.207315	0.926137	0.983643	1.190494	0.935675	
1.269682	0.921535	0.955264	1.216090	0.921077	0.964408	1.184133	0.955003	
1.224256	0.912032	0.989772	1.014174	0.921657	0.975121	1.134091	1.016237	
1.235140	0.914483	0.960370	1.169101	0.909869	0.962563	1.061010	0.954852	
0.953252	0.893096	0.962953	1.336146	0.928324	0.958392	1.246161	0.999741	
1.133999	0.925159	0.975989	1.007675	0.937845	0.966694	1.292354	0.958112	
1.281752	0.909674	0.904009	1.346026	1.029105	0.969092	1.083954	0.950188	
1.280042	0.890953	0.958691	1.350404	0.945164	0.964219	1.274736	0.958021	
1.150695	0.918025	0.983960	1.392557	0.930198	0.968337	1.259319	0.988638	
1.266777	0.893632	0.935088	1.272760	0.904342	0.958239	1.179706	0.953971	
1.211469	0.912882	0.989004	1.227235	0.927909	0.974432	1.167944	0.977000	
1.228911	0.915723	0.999875	1.269587	0.910306	0.953272	1.135172	0.953988	
1.239373	0.895535	1.011819	1.222276	0.925580	0.977014	1.215414	0.957387	
0.924986	0.899459	0.992732	1.247892	0.914179	0.970382	1.120414	0.971682	
1.209370	0.899736	1.008268	0.975195	0.915805	0.961731	1.164648	0.954577	
1.226332	0.903279	0.966005	1.302499	0.918214	0.965986	1.116060	0.953082	
1.043746	0.903113	0.973895	1.199397	0.934323	0.964082	1.234503	0.961591	
1.040386	0.911384	0.940838	1.255530	0.920690	0.981725	1.114715	0.947820	
1.132011	0.882712	0.921369	1.305593	0.917535	0.959334	1.210795	1.025697	
1.296312	0.911610	1.001952	1.201803	0.929273	0.970090	1.210642	0.962309	
1.190527	0.907545	0.959223	1.225016	0.925157	1.053298	1.252015	0.963992	
1.324718	0.922705	0.963367	1.251939	0.903468	0.990547	1.162944	0.945803	
1.242383	0.903533	0.942573	1.365287	0.942533	0.969398	1.141457	0.992168	
1.246645	0.922397	0.972381	1.147388	0.919879	0.984148	1.305279	0.947181	
1.100212	0.896877	1.003522	1.216355	0.933503	1.053740	0.898819	0.953432	
1.228005	0.909642	0.969070	1.138057	0.976471	0.982005	1.195021	0.956134	
1.197746	0.888952	1.014859	1.290319	0.957165	0.977625	1.082721	0.944614	
0.934689	0.903807	0.970682	1.216499	0.938913	0.969109	1.197978	0.952457	
1.282386	0.901295	0.977096	1.211237	0.916505	1.031461	1.197039	0.956728	
1.186465	0.908238	0.976017	1.324497	0.915028	0.970085	1.137438	0.966718	
1.296938	0.910321	0.959409	1.167525	0.918502	0.977875	1.230273	0.966256	
1.033041	0.909902	0.956584	1.318315	0.928521	0.956696	1.181568	0.959594	
1.296509	0.918138	0.951053	1.040180	0.932505	0.960156	1.230628	0.944412	
1.056618	0.922626	1.004543	1.374455	0.928753	0.981662	1.181163	0.963590	
1.074581	0.918767	0.944212	1.141785	0.926931	0.978349	1.317437	0.956732	
1.240301	0.923945	0.970284	1.303744	0.927999	0.970586	1.064094	0.957973	
1.178227	0.907486	0.992218	1.239452	0.930788	0.978745	1.212601	0.949435	
1.199558	0.896202	1.027292	1.212451	0.927948	0.982934	1.137381	1.034074	
1.208297	0.904548	0.989887	1.116963	0.912136	0.980410	1.131727	0.930296	
0.987968	0.905405	0.945419	1.221026	0.931069	0.958778	1.187465	0.941112	
1.299525	0.883600	0.952220	1.101197	0.915952	1.039654	1.051472	0.941718	
1.177755	0.904896	1.007760	1.122356	0.949469	0.983633	1.273775	1.014278	
1.363650	0.921194	0.944515	1.255825	0.915683	0.959330	1.005792	0.947246	
1.153071	0.916931	0.974173	1.093418	0.929986	0.962970	1.281480	0.962783	
1.228680	0.921653	0.902503	1.389050	0.930796	1.038652	1.106190	0.928224	
1.237843	0.896022	0.953626	1.243491	1.021438	0.965365	1.190801	0.953772	
1.266713	0.929211	0.963886	1.295158	0.942116	0.968591	1.176970	0.952815	
1.212961	0.903071	0.993474	1.289351	0.906000	0.953685	1.204155	0.949047	
1.177655	0.920689	0.984949	1.208007	0.918502	0.965228	1.241629	0.975817	
1.189965	0.923629	0.994814	1.309791	0.934969	0.966873	1.104319	0.992947	
1.293848	0.929323	0.973610	1.170863	0.925138	0.967442	1.211051	0.953185	
1.069276	0.918738	1.003924	1.294903	0.926426	0.982396	1.092668	0.973160	
1.303159	0.913182	1.018620	1.197110	0.912184	0.958161	1.287688	0.942864	
1.104789	0.914951	0.956663	1.245458	0.925856	0.965468	1.216220	0.955418	
1.103687	0.895999	0.940474	1.183743	0.928853	0.953396	1.158188	0.960110	
1.250097	0.903588	0.981373	1.322530	0.935900	0.990280	1.185193	0.954009	
1.174552	0.908711	0.986213	1.204945	0.942376	0.970652	1.292269	0.960286	
1.195027	0.920935	0.978801	1.134269	0.967609	0.964715	1.133683	0.940264	
1.193804	0.897225	0.955616	1.280261	0.927299	0.985459	1.068541	0.958614	
1.264875	0.916317	0.984548	1.285661	0.933652	0.988357	1.181545	0.978828	
1.226493	0.902806	1.015925	1.276612	0.919017	0.964177	1.123097	0.960167	
1.322658	0.915231	0.999172	1.224074	0.929084	0.980779	1.193600	1.013753	
1.060316	0.902711	1.002741	1.223518	0.918120	0.948948	1.212123	0.960009	
1.037907	0.893297	0.962007	1.216683	0.913921	0.964818	1.131586	0.950886	
1.216533	0.928843	0.980885	1.159068	1.040532	0.977813	1.197914	0.981688	
1.165174	0.894373	0.975319	1.229045	0.918496	0.972022	1.215642	0.992138	
1.086609	0.924047	0.992419	1.232034	0.926221	0.977432	1.194237	0.941301	
1.165688	0.882648	0.989757	1.285559	0.927981	1.043510	1.181899	0.947544	
1.337763	0.922775	0.982569	1.197566	1.018778	0.980852	1.188160	0.949653	
1.315298	0.923235	0.966200	1.249610	0.939345	0.976170	1.148980	0.945529	
1.296057	0.908802	0.984935	1.262793	0.925683	0.967735	1.142681	0.950852	
1.175928	0.919069	1.000373	1.167071	0.943816	0.965735	1.207531	0.953763	
1.134162	0.907476	0.980023	1.218005	0.924113	0.957859	1.177254	0.951828	
1.298489	0.910622	0.963663	1.163426	0.925632	0.976437	1.128880	0.952221	
1.193826	0.926561	0.963237	1.318357	0.910737	0.965375	1.256712	0.965022	
1.233871	0.917556	0.976255	1.191071	0.939823	0.971675	1.268003	0.950317	
1.110001	0.911444	0.990472	1.193586	0.989254	0.961719	1.133056	0.960112	
1.214298	0.915823	0.964219	1.266980	0.913378	0.962123	1.181553	0.935367	
1.352391	0.914303	0.981508	1.307731	0.919499	0.959140	1.199222	0.955537	
1.203563	0.924038	0.976784	1.270356	0.927465	1.069907	1.219179	0.949784	
1.036788	0.894341	0.980897	1.157726	0.907401	0.973528	1.137670	0.986144	
1.159136	0.908896	0.981841	1.300494	0.920125	0.981444	1.174200	0.936977	
1.270221	0.924554	0.987884	1.230242	0.918605	0.974358	1.235563	0.967041	
1.163370	0.908236	0.974659	1.224388	0.927959	0.968292	1.164853	0.959344	
1.243196	0.889048	1.010806	1.137208	0.987430	0.967726	1.193676	0.964183	
1.184732	0.908018	0.997955	1.309299	0.934996	0.965922	1.093163	0.939112	
1.189186	0.914021	0.987268	1.215351	0.928692	0.963682	1.280127	0.958944	
1.275937	0.911323	0.981257	1.201205	0.908606	0.963922	1.128350	0.939958	
1.206666	0.906226	0.984735	1.047340	0.931340	0.971195	1.139211	0.961523	
1.114608	0.922492	0.946970	1.285241	0.915717	0.968782	1.121211	0.966465	
1.091812	0.901040	0.981079	1.192377	0.924622	0.978976	1.198560	0.982659	
1.177621	0.910362	0.968095	1.108225	0.965851	0.963679	1.123451	0.953125	
1.243858	0.889412	0.959496	1.308920	0.975486	0.955491	1.157104	0.930637	
1.330649	0.913018	0.976260	1.277956	0.941795	0.971608	1.331252	0.968620	
1.186461	0.917825	0.983900	1.336139	0.926495	0.974653	1.141103	0.960013	
1.185437	0.923257	0.966045	1.150213	0.925094	0.975949	1.243471	0.962333	
1.309971	0.933555	0.974141	1.200299	0.933647	0.968306	1.092349	0.986256	
1.253482	0.905084	0.999248	1.311652	0.922661	0.973575	1.241878	0.965885	
1.256930	0.918623	0.987680	1.352845	0.915288	0.969230	1.192231	0.956496	
1.023726	0.899335	0.984349	1.155350	0.928919	0.954766	1.214984	0.987293	
1.246962	0.898773	0.953276	1.341696	0.933189	0.971469	1.116580	0.946388	
1.164910	0.910569	0.997863	1.278590	0.920343	0.983609	1.100425	0.969744	
1.298157	0.922028	0.993487	1.190806	0.904391	1.047443	1.214337	0.956729	
1.195465	0.916748	0.973903	1.395048	1.019726	0.980971	1.110953	0.959028	
0.923662	0.890296	0.951712	1.255265	0.935037	0.990708	1.224911	0.941879	
1.186301	0.905418	0.982460	1.139004	0.908437	0.959788	1.117699	0.939153	
1.241697	0.894965	0.997198	1.263619	0.924867	0.977286	1.070512	0.928904	
1.236880	0.909951	1.003646	1.298577	0.917267	0.976551	1.241917	0.989394	
1.040559	0.906148	0.967122	1.123101	0.913661	0.967850	1.299154	0.951834	
1.234681	0.895719	0.924892	1.021539	0.914487	0.963995	0.889184	0.942219	
1.190909	0.885614	0.930774	1.249768	0.922519	0.967965	1.117549	0.947660	
1.198769	0.917640	1.030568	1.177668	0.920601	0.978155	1.186235	0.965901	
1.049279	0.916385	0.955191	1.246099	0.920621	0.951075	1.122988	0.942041	
1.217208	0.903432	0.961723	1.271970	0.918834	0.967628	1.182711	0.938435	
1.145073	0.915566	0.955389	1.153557	0.912171	1.037288	1.135253	0.953542	
1.290557	0.905840	0.982435	1.403997	0.942329	0.973057	1.117297	0.957441	
1.290250	0.906712	0.969263	1.281300	0.924597	0.976692	1.327114	0.956453	
1.157461	0.906957	1.005365	1.314744	0.913761	0.984289	1.192010	0.956074	
1.249740	0.896929	0.975185	1.274097	0.909337	0.973488	1.107369	0.954986	
1.251506	0.925200	0.970205	1.230757	0.916809	0.982350	1.274169	0.962823	
1.273954	0.894040	1.006439	1.152283	0.932973	0.972928	1.139162	0.951356	
1.128929	0.895150	0.948651	1.363012	0.918058	0.979793	1.187148	0.956031	
1.080056	0.922823	0.991744	1.236591	0.957096	0.974034	1.160602	0.959314	
1.303543	0.883726	0.959893	0.958402	0.960845	0.970779	1.139557	0.935738	
1.280947	0.900794	0.970048	1.378003	0.930435	0.985251	0.964345	0.941731	
1.218957	0.906904	0.983839	1.226300	0.925745	1.080220	1.276252	0.959369	
1.164609	0.898899	1.015614	1.252472	0.917360	0.983477	1.211846	0.977556	
1.130817	0.887972	0.933833	1.153445	0.935601	0.979034	1.067327	0.936327	
1.273862	0.944226	0.969422	1.267600	0.915564	0.962021	1.083490	0.947056	
1.246662	0.929457	1.008479	1.264946	0.923624	1.045750	1.154349	0.939356	
0.932990	0.897864	0.995573	1.395227	0.919587	0.984149	1.230212	0.969644	
1.118815	0.921093	0.993516	1.176869	0.921004	0.970927	1.285801	0.951647	
1.259013	0.914326	0.936204	1.181504	0.921603	0.957675	1.148679	0.955576	
1.221339	0.912478	0.992571	1.359661	0.919828	0.966212	0.895094	0.947446	
1.286751	0.901934	0.985361	1.201071	0.992411	0.975467	1.322466	0.964057	
1.176211	0.897670	0.966469	1.299377	0.931183	0.974246	1.172279	0.960597	
0.945722	0.893248	0.913577	1.155955	0.939604	0.952271	1.169544	0.972230	
1.285369	0.909928	0.987328	1.228728	0.928045	0.982510	1.107741	0.950700	
1.297948	0.907474	1.023948	1.278656	1.031081	0.979182	1.157871	0.959868	
0.999902	0.920831	1.000133	1.244437	0.921978	0.956321	1.265800	0.935310	
1.252122	0.898700	0.960494	1.182439	0.921129	0.965091	1.178638	0.949057	
1.275508	0.933345	0.991546	1.024614	0.907992	0.957524	1.145424	0.951443	
1.151480	0.921647	0.976319	1.341024	0.995042	0.967599	1.161756	0.951074	
1.327204	0.918000	1.007194	1.180168	0.939881	0.975316	1.232177	0.951661	
1.171705	0.925130	0.997763	1.190415	0.930289	0.967315	1.151490	0.951947	
0.927236	0.914708	0.936614	1.066543	0.914947	1.033529	1.233109	0.951916	
1.217658	0.898167	0.968316	0.966923	0.916638	0.963938	0.939258	0.950647	
1.264587	0.888961	0.992649	1.141841	0.918225	0.964707	1.135711	0.957991	
1.024057	0.892366	1.006250	1.303201	0.929773	1.007687	1.110926	0.959152	
1.195177	0.899926	0.972093	1.214816	0.944115	1.020530	1.233195	0.934310	
0.993297	0.929288	0.895476	1.072365	0.919120	0.971719	1.150749	0.936267	
1.437772	0.888663	0.873707	1.235189	0.926583	0.967977	0.908373	0.931924	
1.242339	0.913910	0.983947	1.418729	0.921909	0.970501	1.189191	0.937068	
1.171432	0.903380	0.937384	1.404603	0.914104	0.965888	1.282244	0.945673	
0.939154	0.925235	0.994078	1.034381	0.911825	0.970526	1.306686	0.959765	
1.266975	0.888864	0.959365	1.127118	0.920218	0.973643	1.104158	0.948773	
1.331918	0.920533	1.005439	1.306477	0.927154	0.965793	1.118620	0.954214	
1.272774	0.912255	1.024200	1.291971	0.925805	0.973090	1.232327	0.949751	
1.197097	0.902640	0.954245	1.202582	0.912692	0.977543	1.295166	0.964685	
1.036795	0.896419	0.910434	1.218362	0.926138	0.957964	1.098072	0.955381	
1.292585	0.907509	0.946317	1.221427	0.930603	1.031142	1.145020	0.957844	
1.273978	0.904397	0.996611	1.391812	0.986815	0.983250	1.178022	0.952715	
1.163243	0.908580	0.993852	1.190413	0.925839	0.963565	1.229300	0.951934	
0.947669	0.916956	0.999730	1.223239	0.916681	0.965702	1.104321	0.955621	
1.310523	0.904958	1.001439	1.175676	0.912395	1.036769	1.116415	0.949081	
1.141398	0.925059	0.978299	1.279774	0.914740	0.977901	1.091778	0.960576	
1.353440	0.913899	1.004118	1.152025	0.914130	0.980622	1.157333	0.947564	
1.218802	0.925522	0.994149	1.281929	0.923983	0.966562	1.173394	0.961162	
1.004197	0.908217	0.947170	1.178431	0.941347	0.966079	1.265200	0.952254	
1.282848	0.890163	0.961497	0.942588	0.920889	0.977037	0.907306	0.968357	
1.275474	0.916401	0.969102	1.248112	0.925365	0.976807	1.084839	0.956917	
1.311636	0.933154	1.006907	1.425340	0.927849	0.974666	1.267994	1.010733	
0.966644	0.917765	1.002398	1.244061	0.919018	1.041106	1.377891	0.970467	
1.257138	0.895961	0.937306	0.934376	0.926913	0.984209	1.147487	0.948567	
1.248826	0.907388	0.934526	1.342726	0.939300	0.965726	0.905287	0.952223	
1.231621	0.912717	1.022770	1.332986	0.926882	0.966328	1.296259	0.961926	
1.216980	0.913567	0.985185	1.241331	0.920079	1.046420	1.145985	0.958247	
0.925658	0.936210	0.962973	1.081402	0.946503	0.971061	1.258980	1.015172	
