Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.413452	0.924177	1.081532	1.415249	0.964630	1.004568	1.425505	0.992863	
1.478452	0.930128	1.078478	1.359138	0.944817	1.081022	1.291204	0.965936	
1.513862	0.942828	1.054742	1.466016	0.952195	0.990334	1.346740	0.970898	
1.544998	0.929898	1.064110	1.409149	0.958832	1.004407	1.411664	0.987407	
1.331523	0.936413	1.063073	1.525603	0.946411	0.991681	1.342523	0.979161	
1.465985	0.927707	1.084691	1.368499	0.953420	0.998113	1.366776	0.969693	
1.468405	0.929528	1.095348	1.445384	0.964803	0.998399	1.314210	0.981240	
1.519540	0.937404	1.085720	1.435527	0.956356	1.009108	1.386875	0.981821	
1.335104	0.941988	1.078669	1.324938	0.962279	0.989900	1.348194	0.971668	
1.461078	0.933182	1.085404	1.260062	0.958725	1.060536	1.234277	0.967708	
1.454444	0.951466	1.073882	1.341542	0.973014	0.992321	1.124886	0.986119	
1.394736	0.943404	1.100773	1.281265	0.951004	0.986067	1.282201	0.953029	
1.349200	0.899236	1.054506	1.303937	0.956712	0.986634	1.175386	0.965076	
1.249175	0.931958	1.038480	1.360784	0.954933	0.989455	1.216354	0.983567	
1.327315	0.933852	1.057166	1.317060	1.040539	0.999185	1.263457	1.024691	
1.270652	0.926354	1.041325	1.352383	0.944396	0.983264	1.259510	0.952220	
1.423954	0.904029	1.056299	1.332700	0.940491	1.006250	1.379673	0.964340	
1.316181	0.945295	1.045288	1.451879	0.950741	1.084926	1.250868	0.961809	
1.481596	0.913465	1.019210	1.304593	1.009350	0.998257	1.470573	0.955895	
1.615593	0.941104	1.007916	1.535248	0.952927	1.000316	1.286645	0.977924	
1.530188	0.908548	1.008752	1.493037	0.941324	0.981564	1.498504	0.965831	
1.701485	0.927061	1.021323	1.550351	0.946116	0.997049	1.510729	0.960476	
1.396764	0.907755	0.984276	1.468794	1.035986	0.997895	1.055628	1.010714	
1.684737	0.915432	1.006696	1.201544	0.968502	0.986102	1.273208	0.955574	
1.537388	0.919301	0.980282	1.597362	0.945606	0.985549	1.124410	0.961806	
1.417291	0.910835	1.056520	1.594976	0.957229	1.062163	1.468991	0.975418	
1.571186	0.914051	1.029248	1.414671	0.946595	1.001328	1.514494	0.968540	
1.325411	0.926022	0.984082	1.583445	0.961067	0.992701	1.372880	0.961171	
1.625934	0.920633	1.002455	1.457713	0.943980	0.997795	1.529671	0.965867	
1.687178	0.930734	1.032659	1.614040	0.938794	0.984822	1.447502	0.944874	
1.618697	0.907112	1.004601	1.615817	0.964951	1.049495	1.489019	0.952252	
1.709879	0.929904	0.976461	1.510471	0.948026	1.021892	1.508089	0.957508	
1.665457	0.913522	0.976609	1.652629	0.954237	0.997430	1.419087	0.959253	
1.678753	0.923811	1.015575	1.671392	0.965194	0.990943	1.578733	0.960797	
1.650750	0.920853	0.998354	1.651444	1.016545	1.008618	1.483760	1.036638	
1.650103	0.929118	1.030091	1.592720	0.956423	0.994780	1.588877	0.963236	
1.693546	0.932513	0.935023	1.470017	0.944572	1.013105	1.476734	0.943645	
1.711353	0.913253	1.003242	1.604900	1.015506	0.992129	1.430415	0.965159	
1.649846	0.932634	1.000482	1.675443	0.980820	1.009641	1.557756	0.946606	
1.717308	0.929516	1.004910	1.638006	0.944782	0.999620	1.552406	0.960438	
1.745481	0.928689	0.956756	1.670134	0.958991	1.005331	1.619337	0.960603	
1.708873	0.957652	0.991627	1.630801	1.040059	1.004101	1.582255	0.983937	
1.552994	0.921415	0.974094	1.395297	0.947812	0.993453	1.315404	1.017509	
1.746411	0.926362	1.002195	1.433982	0.941714	0.992127	1.396212	0.957502	
1.565194	0.935388	0.999721	1.620846	0.952026	0.975803	1.249999	0.948351	
