Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
2.198495	0.923570	1.088718	1.766678	0.945812	0.997382	1.693893	0.981544	
2.044031	0.914274	1.087284	1.591892	0.949039	0.992344	1.428469	0.978888	
2.099563	0.922357	1.043833	1.504092	0.950266	0.982551	1.168581	0.958973	
2.039310	0.935689	1.047489	1.553085	0.945430	0.986130	1.618305	0.968316	
2.027078	0.931704	1.062397	1.670904	0.949382	1.009577	1.657786	0.951899	
2.234526	0.920693	1.035096	1.616448	0.941917	1.005202	1.512157	0.966349	
2.142284	0.933110	1.065150	1.683882	0.937160	1.016782	1.669910	0.962367	
2.137258	0.920767	1.073046	1.462001	0.934934	0.989718	1.582772	0.969822	
2.028245	0.937945	1.065213	1.599340	0.953431	0.999694	1.465852	0.967983	
1.862433	0.939804	1.055020	1.682165	0.938962	0.981642	1.651272	0.964067	
1.893986	0.916402	1.032449	1.302242	0.935923	0.993398	1.577251	0.952234	
1.876669	0.940898	1.040483	1.876200	0.952741	1.000228	1.715860	0.965267	
2.089486	0.905083	1.039304	1.626213	0.952939	1.011821	1.622956	0.954423	
2.107066	0.935147	1.066592	1.659733	0.953349	0.993577	1.506805	0.964795	
1.970016	0.943506	1.076029	1.834638	0.938527	0.990443	1.714580	0.969596	
1.700151	0.917226	1.069953	1.526254	0.994023	1.004228	1.362750	0.944295	
2.186671	0.899703	1.031498	1.655475	0.947102	1.004528	1.456875	0.944272	
2.170707	0.925146	1.087723	1.729657	0.947878	1.012540	1.382070	0.973968	
1.753816	0.926364	1.059577	1.535364	0.938242	0.974335	1.276836	0.947038	
2.211312	0.920406	1.034769	1.367905	0.997026	0.978976	1.356287	0.947964	
2.138668	0.958834	1.058732	1.710842	0.931252	1.000598	1.789783	0.961866	
2.052156	0.897782	1.052353	1.401954	0.934613	0.991620	1.252260	0.958389	
2.221040	0.928818	1.051963	1.705034	0.933016	1.003436	1.685381	0.964415	
2.047187	0.945574	1.088698	1.693049	0.931924	1.001865	1.730821	1.010993	
1.901748	0.917308	1.063615	1.519661	0.938710	0.987529	1.321457	0.964279	
1.983849	0.949622	1.077001	1.722903	0.941965	1.008945	1.602163	0.966638	
1.849249	0.921288	1.059377	1.429271	0.945388	0.984830	1.202256	0.960018	
1.814129	0.912955	0.994293	1.550142	1.000831	0.979496	1.536711	0.931968	
1.990666	0.943959	1.057153	1.640090	0.938863	0.979818	1.471649	0.983406	
2.126675	0.940059	1.084171	1.867590	0.948830	0.986135	1.713084	0.972317	
2.089866	0.951486	1.077304	1.864507	0.943519	0.996208	1.640703	0.997444	
1.928247	0.920066	1.026751	1.279143	1.008431	0.974074	1.207648	0.962156	
2.119304	0.939650	1.065019	1.788466	0.951317	0.997150	1.646405	0.965540	
2.179633	0.938507	1.096493	1.658326	0.935939	1.102561	1.461973	1.006799	
1.822447	0.904654	1.025486	1.426369	0.939962	0.993479	1.152304	0.945977	
2.269725	0.917017	1.030375	1.516005	0.940766	0.991134	1.455349	0.991749	
2.076435	0.927393	1.053240	1.911590	0.944446	1.001567	1.778151	0.943673	
2.169425	0.934436	1.066578	1.582783	0.942404	0.994302	1.730328	0.967223	
2.172956	0.924464	1.033976	1.771728	0.993125	0.999576	1.457803	0.963197	
2.053307	0.925572	1.090832	1.505310	0.925493	1.019114	1.604196	0.976039	
2.069150	0.930498	1.077408	1.715610	0.931503	1.007913	1.275640	0.979115	
2.035909	0.927761	1.086923	1.724050	0.945219	1.001597	1.542304	0.958579	
2.065842	0.934122	1.078611	1.869480	0.922181	0.993241	1.665972	0.965575	
2.004095	0.919724	1.057064	1.825165	0.950046	0.995509	1.635634	0.957272	
1.864836	0.941834	1.076576	1.642122	0.940107	1.058162	1.615669	0.971410	
